Dtl_ShiftID_1,Dtl_TimeStamp_2,Dtl_Eqmt_3,Dtl_Eqmttype_4,Dtl_Duration_5,Dtl_ExpectedDuration_6,Dtl_Pit_7,Dtl_Reason_8,Dtl_FuelLevel_9
260818001,8/18/2026 11:18:41 AM,T140,Cat 797,387,300,MRM,WAIT FOR FUEL BAY,17.515
260818001,8/18/2026 11:22:09 AM,T101,Cat 797,706,780,MRM,FUEL&LUBE,17.99
260818001,8/18/2026 11:25:08 AM,T140,Cat 797,553,780,MRM,FUEL&LUBE,17.63
260818001,8/18/2026 11:34:21 AM,T140,Cat 797,865,780,MRM,FUEL&LUBE,97.34
260818001,8/18/2026 11:35:54 AM,T126,Cat 797,772,780,MRM,FUEL&LUBE,16.92
260818001,8/18/2026 11:43:39 AM,T162,Cat 797,73,780,MRM,FUEL&LUBE,46.555
260818001,8/18/2026 11:44:52 AM,T162,Cat 797,290,300,MRM,WAIT FOR FUEL BAY,46.555
260818001,8/18/2026 11:48:48 AM,T140,Cat 797,3,780,MRM,FUEL&LUBE,97.34
260818001,8/18/2026 11:48:50 AM,T126,Cat 797,2,780,MRM,FUEL&LUBE,63.75
260818001,8/18/2026 11:51:24 AM,T107,Cat 797,903,780,MRM,FUEL&LUBE,19.295
260818001,8/18/2026 12:11:37 PM,T162,Cat 797,2,780,MRM,FUEL&LUBE,100
260818001,8/18/2026 12:24:35 PM,T103,Cat 797,885,780,MRM,FUEL&LUBE,18.58
260818001,8/18/2026 12:46:51 PM,T129,Cat 797,783,780,MRM,FUEL&LUBE,21.67
260818001,8/18/2026 12:49:40 PM,T110,Cat 797,969,780,MRM,FUEL&LUBE,21.195
260818001,8/18/2026 12:54:11 PM,T139,Cat 797,871,780,JPM,FUEL&LUBE,14.845
260818001,8/18/2026 1:08:43 PM,T106,Cat 797,96,780,MRM,FUEL&LUBE,90.79
260818001,8/18/2026 1:10:21 PM,T106,Cat 797,730,780,MRM,FUEL&LUBE,90.88499
260818001,8/18/2026 1:14:50 PM,T474,Cat 785,501,780,JPM,FUEL&LUBE,47.95
260818001,8/18/2026 1:29:09 PM,T463,Cat 785,582,780,JPM,FUEL&LUBE,49.12
260818001,8/18/2026 1:56:38 PM,T133,Cat 797,837,780,MRM,FUEL&LUBE,163.85
260818001,8/18/2026 1:57:24 PM,T134,Cat 797,906,780,JPM,FUEL&LUBE,14.635
260818001,8/18/2026 2:11:55 PM,T167,Cat 797,855,780,MRM,FUEL&LUBE,19.055
260818001,8/18/2026 2:13:56 PM,T113,Cat 797,657,780,MRM,FUEL&LUBE,77.2
260818001,8/18/2026 2:19:33 PM,T121,Cat 797,23,780,MRM,FUEL&LUBE,163.85
260818001,8/18/2026 2:19:56 PM,T121,Cat 797,1268,300,MRM,WAIT FOR FUEL BAY,163.85
260818001,8/18/2026 2:32:13 PM,T158,Cat 797,885,780,JPM,FUEL&LUBE,25.16
260818001,8/18/2026 2:35:05 PM,T456,Cat 785,378,780,MRM,FUEL&LUBE,21.045
260818001,8/18/2026 2:43:51 PM,T117,Cat 797,802,780,MRM,FUEL&LUBE,15.85
260818001,8/18/2026 2:51:09 PM,T111,Cat 797,1008,780,MRM,FUEL&LUBE,17.99
260818001,8/18/2026 2:58:30 PM,T116,Cat 797,934,780,MRM,FUEL&LUBE,23.135
260818001,8/18/2026 3:24:06 PM,T115,Cat 797,905,780,MRM,FUEL&LUBE,18.58
260818001,8/18/2026 3:34:58 PM,T132,Cat 797,964,780,MRM,FUEL&LUBE,163.85
260818001,8/18/2026 3:40:10 PM,T114,Cat 797,178,780,MRM,FUEL&LUBE,22.5
260818001,8/18/2026 3:43:08 PM,T114,Cat 797,421,300,MRM,WAIT FOR FUEL BAY,22.5
260818001,8/18/2026 3:43:12 PM,T153,Cat 797,400,300,MRM,WAIT FOR FUEL BAY,21.79
260818001,8/18/2026 3:50:09 PM,T114,Cat 797,872,780,MRM,FUEL&LUBE,22.265
260818001,8/18/2026 3:50:27 PM,T153,Cat 797,749,780,MRM,FUEL&LUBE,20.365
260818001,8/18/2026 3:54:16 PM,T161,Cat 797,814,780,JPM,FUEL&LUBE,24.145
260818001,8/18/2026 4:10:52 PM,T164,Cat 797,66,780,MRM,FUEL&LUBE,97.57
260818001,8/18/2026 4:11:58 PM,T164,Cat 797,969,780,MRM,FUEL&LUBE,97.57
260818001,8/18/2026 4:20:11 PM,T131,Cat 797,771,780,MRM,FUEL&LUBE,36.445
260818001,8/18/2026 4:22:29 PM,T152,Cat 797,789,780,JPM,FUEL&LUBE,20.005
260818001,8/18/2026 4:25:05 PM,T124,Cat 797,7,780,MRM,FUEL&LUBE,17.99
260818001,8/18/2026 4:25:12 PM,T124,Cat 797,187,300,MRM,WAIT FOR FUEL BAY,17.99
260818001,8/18/2026 4:28:19 PM,T124,Cat 797,849,780,MRM,FUEL&LUBE,17.99
260818001,8/18/2026 4:41:08 PM,T128,Cat 797,838,780,MRM,FUEL&LUBE,20.365
260818001,8/18/2026 4:55:13 PM,T128,Cat 797,1,780,MRM,FUEL&LUBE,59.7
260818001,8/18/2026 5:24:59 PM,T161,Cat 797,8,300,JPM,WAIT FOR FUEL BAY,95.49
260818001,8/18/2026 5:28:19 PM,T136,Cat 797,854,780,MRM,FUEL&LUBE,24.27
260818001,8/18/2026 5:59:24 PM,T151,Cat 797,6,780,MRM,FUEL&LUBE,20.955
260818001,8/18/2026 5:59:30 PM,T151,Cat 797,30,300,MRM,WAIT FOR FUEL BAY,20.955
260818002,8/18/2026 6:00:00 PM,T151,Cat 797,14,300,MRM,WAIT FOR FUEL BAY,20.955
260818002,8/18/2026 6:00:16 PM,T151,Cat 797,975,780,MRM,FUEL&LUBE,20.955
260818002,8/18/2026 6:19:43 PM,T135,Cat 797,1364,780,MRM,FUEL&LUBE,20.005
260818002,8/18/2026 6:23:47 PM,T458,Cat 785,35,780,JPM,FUEL&LUBE,25.945
260818002,8/18/2026 6:24:22 PM,T458,Cat 785,134,300,JPM,WAIT FOR FUEL BAY,25.945
260818002,8/18/2026 6:26:41 PM,T458,Cat 785,408,780,JPM,FUEL&LUBE,25.945
260818002,8/18/2026 6:34:54 PM,T150,Cat 797,821,780,JPM,FUEL&LUBE,15.73
260818002,8/18/2026 6:39:55 PM,T108,Cat 797,687,780,MRM,FUEL&LUBE,19.77
260818002,8/18/2026 6:51:24 PM,T108,Cat 797,3,780,MRM,FUEL&LUBE,29.84
260818002,8/18/2026 6:58:20 PM,T104,Cat 797,802,780,MRM,FUEL&LUBE,14.66
260818002,8/18/2026 7:08:54 PM,T102,Cat 797,827,780,JPM,FUEL&LUBE,19.89
260818002,8/18/2026 7:11:47 PM,T471,Cat 785,9,780,MRM,FUEL&LUBE,24.72
260818002,8/18/2026 7:11:56 PM,T471,Cat 785,99,300,MRM,WAIT FOR FUEL BAY,24.72
260818002,8/18/2026 7:31:43 PM,T156,Cat 797,833,780,JPM,FUEL&LUBE,23.64
260818002,8/18/2026 7:35:05 PM,T454,Cat 789,30,780,MRM,FUEL&LUBE,28.8
260818002,8/18/2026 7:41:10 PM,T121,Cat 797,578,780,MRM,FUEL&LUBE,163.85
260818002,8/18/2026 7:43:24 PM,T157,Cat 797,1017,780,MRM,FUEL&LUBE,21.67
260818002,8/18/2026 7:49:29 PM,T470,Cat 785,112,300,MRM,WAIT FOR FUEL BAY,163.855
260818002,8/18/2026 7:51:21 PM,T470,Cat 785,532,780,MRM,FUEL&LUBE,163.855
260818002,8/18/2026 7:54:08 PM,T154,Cat 797,922,780,JPM,FUEL&LUBE,19.65
260818002,8/18/2026 8:00:14 PM,T470,Cat 785,2,780,MRM,FUEL&LUBE,163.855
260818002,8/18/2026 8:14:34 PM,T133,Cat 797,838,780,MRM,FUEL&LUBE,163.85
260818002,8/18/2026 8:16:05 PM,T465,Cat 785,994,780,MRM,FUEL&LUBE,56.825
260818002,8/18/2026 8:39:04 PM,T160,Cat 797,1070,780,MRM,FUEL&LUBE,16.8
260818002,8/18/2026 8:49:52 PM,T470,Cat 785,1,780,MRM,FUEL&LUBE,163.855
260818002,8/18/2026 8:57:39 PM,T165,Cat 797,766,780,JPM,FUEL&LUBE,24.4
260818002,8/18/2026 9:09:37 PM,T468,Cat 785,573,780,MRM,FUEL&LUBE,32.785
260818002,8/18/2026 9:15:29 PM,T168,Cat 797,785,780,JPM,FUEL&LUBE,
260818002,8/18/2026 9:36:42 PM,T129,Cat 797,1017,780,MRM,FUEL&LUBE,22.755
260818002,8/18/2026 9:37:05 PM,T469,Cat 785,1516,300,MRM,WAIT FOR FUEL BAY,34.7
260818002,8/18/2026 9:37:53 PM,T126,Cat 797,1653,780,MRM,FUEL&LUBE,16.445
260818002,8/18/2026 9:42:00 PM,T475,Cat 793,1157,780,MRM,FUEL&LUBE,51.125
260818002,8/18/2026 10:02:21 PM,T469,Cat 785,650,780,MRM,FUEL&LUBE,33.425
260818002,8/18/2026 10:13:17 PM,T469,Cat 785,1,780,MRM,FUEL&LUBE,46.78
260818002,8/18/2026 10:16:26 PM,T118,Cat 797,5,780,MRM,FUEL&LUBE,163.85
260818002,8/18/2026 10:16:31 PM,T118,Cat 797,76,300,MRM,WAIT FOR FUEL BAY,163.85
260818002,8/18/2026 10:16:33 PM,T140,Cat 797,650,780,MRM,FUEL&LUBE,45.99
260818002,8/18/2026 10:17:47 PM,T118,Cat 797,594,780,MRM,FUEL&LUBE,163.85
260818002,8/18/2026 10:37:30 PM,T149,Cat 797,4,780,JPM,FUEL&LUBE,
260818002,8/18/2026 10:37:34 PM,T149,Cat 797,67,300,JPM,WAIT FOR FUEL BAY,
260818002,8/18/2026 10:38:41 PM,T149,Cat 797,1033,780,JPM,FUEL&LUBE,
260818002,8/18/2026 10:49:58 PM,T113,Cat 797,924,780,MRM,FUEL&LUBE,19.055
260818002,8/18/2026 10:51:42 PM,T107,Cat 797,1060,780,MRM,FUEL&LUBE,20.955
260818002,8/18/2026 10:55:34 PM,T119,Cat 797,1305,780,MRM,FUEL&LUBE,17.515
260818002,8/18/2026 10:57:30 PM,T171,Cat 797,963,780,JPM,FUEL&LUBE,
260818002,8/18/2026 11:09:47 PM,T163,Cat 797,838,780,MRM,FUEL&LUBE,14.76
260818002,8/18/2026 11:33:01 PM,T460,Cat 785,628,780,MRM,FUEL&LUBE,20.285
260818002,8/18/2026 11:36:03 PM,T130,Cat 797,785,780,MRM,FUEL&LUBE,18.105
260818002,8/18/2026 11:38:35 PM,T134,Cat 797,68,780,JPM,FUEL&LUBE,24.78
260818002,8/18/2026 11:39:43 PM,T134,Cat 797,680,780,JPM,FUEL&LUBE,24.78
260818002,8/18/2026 11:48:10 PM,T101,Cat 797,942,780,MRM,FUEL&LUBE,14.42
260818002,8/18/2026 11:54:04 PM,T166,Cat 797,883,780,MRM,FUEL&LUBE,18.94
260818002,8/19/2026 12:16:36 AM,T137,Cat 797,864,780,JPM,FUEL&LUBE,20.84
260818002,8/19/2026 12:23:10 AM,T162,Cat 797,65,300,MRM,WAIT FOR FUEL BAY,20.955
260818002,8/19/2026 12:24:15 AM,T162,Cat 797,732,780,MRM,FUEL&LUBE,21.195
260818002,8/19/2026 12:36:12 AM,T139,Cat 797,123,300,JPM,WAIT FOR FUEL BAY,27.435
260818002,8/19/2026 12:38:15 AM,T139,Cat 797,807,780,JPM,FUEL&LUBE,26.675
260818002,8/19/2026 12:42:21 AM,T459,Cat 785,16,780,JPM,FUEL&LUBE,26.71
260818002,8/19/2026 12:42:37 AM,T459,Cat 785,557,300,JPM,WAIT FOR FUEL BAY,26.71
260818002,8/19/2026 12:43:57 AM,T106,Cat 797,867,780,MRM,FUEL&LUBE,25.41
260818002,8/19/2026 12:45:06 AM,T153,Cat 797,8,780,MRM,FUEL&LUBE,23.135
260818002,8/19/2026 12:45:14 AM,T153,Cat 797,53,300,MRM,WAIT FOR FUEL BAY,23.135
260818002,8/19/2026 12:46:07 AM,T153,Cat 797,777,780,MRM,FUEL&LUBE,23.135
260818002,8/19/2026 12:51:54 AM,T459,Cat 785,484,780,JPM,FUEL&LUBE,26.405
260818002,8/19/2026 12:52:14 AM,T139,Cat 797,26,780,JPM,FUEL&LUBE,163.85
260818002,8/19/2026 1:01:59 AM,T144,Cat 797,104,780,JPM,FUEL&LUBE,
260818002,8/19/2026 1:03:43 AM,T144,Cat 797,745,780,JPM,FUEL&LUBE,
260818002,8/19/2026 1:15:05 AM,T167,Cat 797,577,780,MRM,FUEL&LUBE,20.005
260818002,8/19/2026 1:22:51 AM,T147,Cat 797,43,780,JPM,FUEL&LUBE,
260818002,8/19/2026 1:23:34 AM,T147,Cat 797,52,300,JPM,WAIT FOR FUEL BAY,
260818002,8/19/2026 1:24:26 AM,T147,Cat 797,823,780,JPM,FUEL&LUBE,
260818002,8/19/2026 1:24:39 AM,T474,Cat 785,824,300,JPM,WAIT FOR FUEL BAY,34.7
260818002,8/19/2026 1:37:37 AM,T472,Cat 785,810,780,MRM,FUEL&LUBE,32.305
260818002,8/19/2026 1:38:05 AM,T110,Cat 797,848,780,MRM,FUEL&LUBE,19.53
260818002,8/19/2026 1:38:23 AM,T474,Cat 785,605,780,JPM,FUEL&LUBE,33.425
260818002,8/19/2026 1:44:08 AM,T456,Cat 785,8,780,MRM,FUEL&LUBE,35.975
260818002,8/19/2026 1:44:16 AM,T456,Cat 785,459,300,MRM,WAIT FOR FUEL BAY,35.975
260818002,8/19/2026 1:48:37 AM,T474,Cat 785,4,780,JPM,FUEL&LUBE,33.425
260818002,8/19/2026 1:52:08 AM,T456,Cat 785,544,780,MRM,FUEL&LUBE,35.015
260818002,8/19/2026 2:04:01 AM,T466,Cat 785,572,780,MRM,FUEL&LUBE,84.015
260818002,8/19/2026 2:05:56 AM,T158,Cat 797,119,780,JPM,FUEL&LUBE,29.46
260818002,8/19/2026 2:07:55 AM,T158,Cat 797,679,780,JPM,FUEL&LUBE,29.46
260818002,8/19/2026 2:21:48 AM,T103,Cat 797,822,780,MRM,FUEL&LUBE,23.26
260818002,8/19/2026 2:29:28 AM,T152,Cat 797,743,780,JPM,FUEL&LUBE,25.915
260818002,8/19/2026 2:42:00 AM,T109,Cat 797,806,780,MRM,FUEL&LUBE,19.53
260818002,8/19/2026 2:55:25 AM,T463,Cat 785,59,780,JPM,FUEL&LUBE,33.74
260818002,8/19/2026 2:56:24 AM,T463,Cat 785,597,780,JPM,FUEL&LUBE,33.74
260818002,8/19/2026 3:02:02 AM,T132,Cat 797,23,780,MRM,FUEL&LUBE,99.88499
260818002,8/19/2026 3:02:25 AM,T132,Cat 797,66,300,MRM,WAIT FOR FUEL BAY,99.88499
260818002,8/19/2026 3:03:31 AM,T132,Cat 797,694,780,MRM,FUEL&LUBE,99.88499
260818002,8/19/2026 3:19:23 AM,T161,Cat 797,716,780,JPM,FUEL&LUBE,28.195
260818002,8/19/2026 3:19:28 AM,T116,Cat 797,975,780,MRM,FUEL&LUBE,21.195
260818002,8/19/2026 3:27:05 AM,T162,Cat 797,795,780,MRM,FUEL&LUBE,88.68999
260818002,8/19/2026 3:38:14 AM,T164,Cat 797,195,780,MRM,FUEL&LUBE,29.84
260818002,8/19/2026 3:41:29 AM,T164,Cat 797,807,780,MRM,FUEL&LUBE,27.815
260818002,8/19/2026 4:00:25 AM,T115,Cat 797,1011,780,MRM,FUEL&LUBE,18.105
260818002,8/19/2026 4:01:13 AM,T111,Cat 797,59,300,MRM,WAIT FOR FUEL BAY,18.7
260818002,8/19/2026 4:02:12 AM,T111,Cat 797,832,780,MRM,FUEL&LUBE,18.7
260818002,8/19/2026 4:12:17 AM,T458,Cat 785,2,780,JPM,FUEL&LUBE,33.265
260818002,8/19/2026 4:16:06 AM,T111,Cat 797,3,780,MRM,FUEL&LUBE,63
260818002,8/19/2026 4:19:55 AM,T102,Cat 797,674,780,JPM,FUEL&LUBE,28.955
260818002,8/19/2026 4:19:57 AM,T122,Cat 797,906,780,MRM,FUEL&LUBE,18.105
260818002,8/19/2026 4:20:35 AM,T124,Cat 797,939,780,MRM,FUEL&LUBE,22.88
260818002,8/19/2026 4:36:24 AM,T131,Cat 797,943,780,MRM,FUEL&LUBE,17.99
260818002,8/19/2026 5:00:05 AM,T128,Cat 797,845,780,MRM,FUEL&LUBE,18.7
260818002,8/19/2026 5:02:23 AM,T117,Cat 797,53,780,MRM,FUEL&LUBE,16.92
260818002,8/19/2026 5:20:34 AM,T117,Cat 797,784,780,MRM,FUEL&LUBE,16.205
260818002,8/19/2026 5:22:52 AM,T104,Cat 797,11,780,MRM,FUEL&LUBE,16.205
260818002,8/19/2026 5:23:03 AM,T104,Cat 797,676,300,MRM,WAIT FOR FUEL BAY,16.205
260818002,8/19/2026 5:34:19 AM,T104,Cat 797,652,780,MRM,FUEL&LUBE,15.615
260818002,8/19/2026 5:52:23 AM,T108,Cat 797,451,780,MRM,FUEL&LUBE,23.385
260818002,8/19/2026 5:59:54 AM,T108,Cat 797,6,300,MRM,WAIT FOR FUEL BAY,21.315
260819001,8/19/2026 6:00:00 AM,T108,Cat 797,396,300,MRM,WAIT FOR FUEL BAY,21.315
260819001,8/19/2026 6:06:36 AM,T108,Cat 797,342,780,MRM,FUEL&LUBE,21.905
260819001,8/19/2026 6:14:52 AM,T151,Cat 797,789,780,MRM,FUEL&LUBE,19.65
260819001,8/19/2026 6:28:44 AM,T471,Cat 785,671,780,MRM,FUEL&LUBE,31.99
260819001,8/19/2026 6:37:03 AM,T458,Cat 785,721,780,JPM,FUEL&LUBE,20.89
260819001,8/19/2026 6:45:25 AM,T136,Cat 797,772,780,MRM,FUEL&LUBE,21.67
260819001,8/19/2026 7:00:08 AM,T135,Cat 797,1017,780,MRM,FUEL&LUBE,20.955
260819001,8/19/2026 7:05:02 AM,T129,Cat 797,78,780,MRM,FUEL&LUBE,17.275
260819001,8/19/2026 7:06:22 AM,T129,Cat 797,1135,780,MRM,FUEL&LUBE,17.275
260819001,8/19/2026 7:24:38 AM,T133,Cat 797,715,780,MRM,FUEL&LUBE,163.85
260819001,8/19/2026 7:28:45 AM,T150,Cat 797,989,780,JPM,FUEL&LUBE,19.055
260819001,8/19/2026 8:01:03 AM,T470,Cat 785,742,780,MRM,FUEL&LUBE,163.855
260819001,8/19/2026 8:01:59 AM,T157,Cat 797,831,780,MRM,FUEL&LUBE,22.5
260819001,8/19/2026 8:02:30 AM,T156,Cat 797,778,780,JPM,FUEL&LUBE,28.45
260819001,8/19/2026 8:23:53 AM,T154,Cat 797,866,780,JPM,FUEL&LUBE,24.27
260819001,8/19/2026 8:31:21 AM,T113,Cat 797,1187,780,MRM,FUEL&LUBE,23.385
260819001,8/19/2026 8:46:06 AM,T160,Cat 797,22,780,MRM,FUEL&LUBE,20.72
260819001,8/19/2026 8:46:28 AM,T160,Cat 797,820,780,MRM,FUEL&LUBE,20.72
260819001,8/19/2026 8:51:01 AM,T165,Cat 797,765,780,JPM,FUEL&LUBE,24.78
260819001,8/19/2026 8:56:44 AM,T121,Cat 797,589,780,MRM,FUEL&LUBE,163.85
260819001,8/19/2026 9:10:44 AM,T126,Cat 797,1127,780,MRM,FUEL&LUBE,19.89
260819001,8/19/2026 9:22:13 AM,T118,Cat 797,883,780,MRM,FUEL&LUBE,163.85
260819001,8/19/2026 9:31:57 AM,T101,Cat 797,939,780,MRM,FUEL&LUBE,18.105
260819001,8/19/2026 9:56:19 AM,T168,Cat 797,1058,780,JPM,FUEL&LUBE,
260819001,8/19/2026 10:04:01 AM,T123,Cat 797,782,780,MRM,FUEL&LUBE,47.68
260819001,8/19/2026 10:09:32 AM,T454,Cat 789,662,780,MRM,FUEL&LUBE,33.91
260819001,8/19/2026 10:09:54 AM,T153,Cat 797,484,300,MRM,WAIT FOR FUEL BAY,14.775
260819001,8/19/2026 10:17:58 AM,T153,Cat 797,812,780,MRM,FUEL&LUBE,14.66
260819001,8/19/2026 10:22:46 AM,T134,Cat 797,1003,780,JPM,FUEL&LUBE,16.68
260819001,8/19/2026 10:31:33 AM,T153,Cat 797,2,780,MRM,FUEL&LUBE,35.115
260819001,8/19/2026 10:40:12 AM,T140,Cat 797,933,780,MRM,FUEL&LUBE,24.27
260819001,8/19/2026 10:50:43 AM,T121,Cat 797,11,780,MRM,FUEL&LUBE,163.85
260819001,8/19/2026 10:50:54 AM,T121,Cat 797,639,300,MRM,WAIT FOR FUEL BAY,163.85
260819001,8/19/2026 10:51:37 AM,T107,Cat 797,1,780,MRM,FUEL&LUBE,66.6
260819001,8/19/2026 10:52:11 AM,T107,Cat 797,3,780,MRM,FUEL&LUBE,66.6
260819001,8/19/2026 10:54:36 AM,T144,Cat 797,805,780,JPM,FUEL&LUBE,
260819001,8/19/2026 11:01:33 AM,T121,Cat 797,599,780,MRM,FUEL&LUBE,163.85
260819001,8/19/2026 11:08:06 AM,T119,Cat 797,831,780,MRM,FUEL&LUBE,23.515
260819001,8/19/2026 11:16:49 AM,T152,Cat 797,5,780,JPM,FUEL&LUBE,24.4
260819001,8/19/2026 11:16:54 AM,T152,Cat 797,45,300,JPM,WAIT FOR FUEL BAY,24.4
260819001,8/19/2026 11:17:39 AM,T152,Cat 797,815,780,JPM,FUEL&LUBE,22.625
260819001,8/19/2026 11:24:20 AM,T166,Cat 797,6,780,MRM,FUEL&LUBE,25.16
260819001,8/19/2026 11:24:26 AM,T166,Cat 797,46,300,MRM,WAIT FOR FUEL BAY,25.16
260819001,8/19/2026 11:25:12 AM,T166,Cat 797,784,780,MRM,FUEL&LUBE,25.915
260819001,8/19/2026 11:55:41 AM,T163,Cat 797,991,780,MRM,FUEL&LUBE,19.175
260819001,8/19/2026 12:01:44 PM,T469,Cat 785,892,780,MRM,FUEL&LUBE,27.935
260819001,8/19/2026 12:06:15 PM,T130,Cat 797,360,300,MRM,WAIT FOR FUEL BAY,20.005
260819001,8/19/2026 12:07:49 PM,T465,Cat 785,1073,300,MRM,WAIT FOR FUEL BAY,25.945
260819001,8/19/2026 12:11:47 PM,T139,Cat 797,830,780,JPM,FUEL&LUBE,24.65
260819001,8/19/2026 12:12:16 PM,T130,Cat 797,784,780,MRM,FUEL&LUBE,18.94
260819001,8/19/2026 12:25:47 PM,T465,Cat 785,1,780,MRM,FUEL&LUBE,43.275
260819001,8/19/2026 12:26:04 PM,T468,Cat 785,753,780,MRM,FUEL&LUBE,35.975
260819001,8/19/2026 12:41:54 PM,T167,Cat 797,906,780,MRM,FUEL&LUBE,25.41
260819001,8/19/2026 12:43:13 PM,T460,Cat 785,614,780,MRM,FUEL&LUBE,26.405
260819001,8/19/2026 12:46:11 PM,T171,Cat 797,926,780,JPM,FUEL&LUBE,
260819001,8/19/2026 12:47:01 PM,T168,Cat 797,189,300,JPM,WAIT FOR FUEL BAY,
260819001,8/19/2026 1:00:01 PM,T103,Cat 797,903,780,MRM,FUEL&LUBE,24.65
260819001,8/19/2026 1:07:07 PM,T128,Cat 797,1170,780,MRM,FUEL&LUBE,33.655
260819001,8/19/2026 1:14:15 PM,T158,Cat 797,894,780,JPM,FUEL&LUBE,27.94
260819001,8/19/2026 1:20:18 PM,T110,Cat 797,9,780,MRM,FUEL&LUBE,20.72
260819001,8/19/2026 1:20:27 PM,T110,Cat 797,18,300,MRM,WAIT FOR FUEL BAY,20.72
260819001,8/19/2026 1:20:45 PM,T110,Cat 797,851,780,MRM,FUEL&LUBE,20.72
260819001,8/19/2026 1:30:55 PM,T122,Cat 797,637,780,MRM,FUEL&LUBE,18.58
260819001,8/19/2026 1:49:08 PM,T106,Cat 797,63,780,MRM,FUEL&LUBE,18.105
260819001,8/19/2026 1:50:11 PM,T106,Cat 797,796,780,MRM,FUEL&LUBE,19.65
260819001,8/19/2026 2:05:01 PM,T147,Cat 797,903,780,JPM,FUEL&LUBE,
260819001,8/19/2026 2:16:46 PM,T459,Cat 785,912,780,JPM,FUEL&LUBE,33.265
260819001,8/19/2026 2:31:40 PM,T161,Cat 797,901,780,JPM,FUEL&LUBE,27.94
260819001,8/19/2026 2:50:05 PM,T108,Cat 797,421,780,MRM,FUEL&LUBE,23.135
260819001,8/19/2026 2:55:45 PM,T474,Cat 785,783,780,JPM,FUEL&LUBE,29.93
260819001,8/19/2026 3:03:42 PM,T456,Cat 785,646,780,MRM,FUEL&LUBE,27.935
260819001,8/19/2026 3:22:57 PM,T109,Cat 797,897,780,MRM,FUEL&LUBE,24.65
260819001,8/19/2026 3:24:08 PM,T466,Cat 785,1047,780,MRM,FUEL&LUBE,73.005
260819001,8/19/2026 3:44:31 PM,T132,Cat 797,924,780,MRM,FUEL&LUBE,99.88499
260819001,8/19/2026 3:47:53 PM,T112,Cat 797,902,780,MRM,FUEL&LUBE,66.15
260819001,8/19/2026 3:52:57 PM,T164,Cat 797,6,780,MRM,FUEL&LUBE,27.185
260819001,8/19/2026 3:53:03 PM,T164,Cat 797,451,300,MRM,WAIT FOR FUEL BAY,27.185
260819001,8/19/2026 3:55:49 PM,T149,Cat 797,826,780,JPM,FUEL&LUBE,
260819001,8/19/2026 3:59:37 PM,T115,Cat 797,1128,780,MRM,FUEL&LUBE,21.55
260819001,8/19/2026 4:00:34 PM,T164,Cat 797,767,780,MRM,FUEL&LUBE,27.565
260819001,8/19/2026 4:46:52 PM,T111,Cat 797,786,780,MRM,FUEL&LUBE,26.55
260819001,8/19/2026 4:53:17 PM,T116,Cat 797,849,780,MRM,FUEL&LUBE,23.005
260819001,8/19/2026 5:02:02 PM,T117,Cat 797,14,780,MRM,FUEL&LUBE,15.73
260819001,8/19/2026 5:02:16 PM,T117,Cat 797,751,780,MRM,FUEL&LUBE,15.73
260819001,8/19/2026 5:31:30 PM,T129,Cat 797,46,780,MRM,FUEL&LUBE,21.55
260819001,8/19/2026 5:37:51 PM,T129,Cat 797,380,780,MRM,FUEL&LUBE,21.075
260819001,8/19/2026 5:46:08 PM,T133,Cat 797,832,780,MRM,FUEL&LUBE,163.85
260819001,8/19/2026 5:53:11 PM,T131,Cat 797,409,780,MRM,FUEL&LUBE,24.4
260819002,8/19/2026 6:00:00 PM,T131,Cat 797,360,780,MRM,FUEL&LUBE,23.005
260819002,8/19/2026 6:00:00 PM,T133,Cat 797,134,780,MRM,FUEL&LUBE,163.85
260819002,8/19/2026 6:14:05 PM,T104,Cat 797,931,780,MRM,FUEL&LUBE,17.515
260819002,8/19/2026 6:30:01 PM,T472,Cat 785,111,780,MRM,FUEL&LUBE,29.315
260819002,8/19/2026 6:31:52 PM,T472,Cat 785,632,780,MRM,FUEL&LUBE,29.315
260819002,8/19/2026 6:40:10 PM,T150,Cat 797,3,780,JPM,FUEL&LUBE,30.095
260819002,8/19/2026 6:40:13 PM,T150,Cat 797,92,300,JPM,WAIT FOR FUEL BAY,30.095
260819002,8/19/2026 6:41:45 PM,T150,Cat 797,662,780,JPM,FUEL&LUBE,30.095
260819002,8/19/2026 6:44:36 PM,T124,Cat 797,774,780,MRM,FUEL&LUBE,23.385
260819002,8/19/2026 6:47:41 PM,T470,Cat 785,503,780,MRM,FUEL&LUBE,163.855
260819002,8/19/2026 6:52:53 PM,T113,Cat 797,953,780,MRM,FUEL&LUBE,22.265
260819002,8/19/2026 6:56:44 PM,T165,Cat 797,3,780,JPM,FUEL&LUBE,27.815
260819002,8/19/2026 6:56:47 PM,T165,Cat 797,63,300,JPM,WAIT FOR FUEL BAY,27.815
260819002,8/19/2026 6:57:50 PM,T165,Cat 797,689,780,JPM,FUEL&LUBE,27.815
260819002,8/19/2026 6:58:03 PM,T108,Cat 797,19,780,MRM,FUEL&LUBE,75.99
260819002,8/19/2026 6:58:22 PM,T108,Cat 797,479,780,MRM,FUEL&LUBE,75.99
260819002,8/19/2026 7:21:40 PM,T118,Cat 797,727,780,MRM,FUEL&LUBE,21.43
